px_no,identifier,group,age,gender,direction,valence,event,rating,score
1026,Good,ANX,54,Male,future,neutral,e1,perspective2,5
1026,Good,ANX,54,Male,future,neutral,e1,ratio,NA
1026,Good,ANX,54,Male,future,neutral,e1,intensity,6
1026,Good,ANX,54,Male,future,neutral,e1,reaction,2
1026,Good,ANX,54,Male,future,neutral,e1,impt,6
1026,Good,ANX,54,Male,future,neutral,e1,coh,6
1026,Good,ANX,54,Male,future,neutral,e1,temp,1
1026,Good,ANX,54,Male,future,neutral,e2,vivid,6
1026,Good,ANX,54,Male,future,neutral,e2,prere,6
1026,Good,ANX,54,Male,future,neutral,e2,sense1,5
1026,Good,ANX,54,Male,future,neutral,e2,sense2,5
1026,Good,ANX,54,Male,future,neutral,e2,context1,5
1026,Good,ANX,54,Male,future,neutral,e2,context2,6
1026,Good,ANX,54,Male,future,neutral,e2,perspective1,6
1026,Good,ANX,54,Male,future,neutral,e2,perspective2,5
1026,Good,ANX,54,Male,future,neutral,e2,ratio,NA
1026,Good,ANX,54,Male,future,neutral,e2,intensity,5
1026,Good,ANX,54,Male,future,neutral,e2,reaction,6
1026,Good,ANX,54,Male,future,neutral,e2,impt,6
1026,Good,ANX,54,Male,future,neutral,e2,coh,6
1026,Good,ANX,54,Male,future,neutral,e2,temp,1
1026,Good,ANX,54,Male,future,negative,e1,vivid,7
1026,Good,ANX,54,Male,future,negative,e1,prere,6
1026,Good,ANX,54,Male,future,negative,e1,sense1,7
1026,Good,ANX,54,Male,future,negative,e1,sense2,7
1026,Good,ANX,54,Male,future,negative,e1,context1,7
1026,Good,ANX,54,Male,future,negative,e1,context2,7
1026,Good,ANX,54,Male,future,negative,e1,perspective1,NA
1026,Good,ANX,54,Male,future,negative,e1,perspective2,7
1026,Good,ANX,54,Male,future,negative,e1,ratio,0
1026,Good,ANX,54,Male,future,negative,e1,intensity,4
1026,Good,ANX,54,Male,future,negative,e1,reaction,7
1026,Good,ANX,54,Male,future,negative,e1,impt,6
1026,Good,ANX,54,Male,future,negative,e1,coh,6
1026,Good,ANX,54,Male,future,negative,e1,temp,1
1026,Good,ANX,54,Male,future,negative,e2,vivid,7
1026,Good,ANX,54,Male,future,negative,e2,prere,7
1026,Good,ANX,54,Male,future,negative,e2,sense1,7
1026,Good,ANX,54,Male,future,negative,e2,sense2,7
1026,Good,ANX,54,Male,future,negative,e2,context1,7
1026,Good,ANX,54,Male,future,negative,e2,context2,7
1026,Good,ANX,54,Male,future,negative,e2,perspective1,7
1026,Good,ANX,54,Male,future,negative,e2,perspective2,7
1026,Good,ANX,54,Male,future,negative,e2,ratio,1
1026,Good,ANX,54,Male,future,negative,e2,intensity,7
1026,Good,ANX,54,Male,future,negative,e2,reaction,7
1026,Good,ANX,54,Male,future,negative,e2,impt,7
1026,Good,ANX,54,Male,future,negative,e2,coh,7
1026,Good,ANX,54,Male,future,negative,e2,temp,1
1026,Good,ANX,54,Male,future,positive,e1,vivid,6
1026,Good,ANX,54,Male,future,positive,e1,prere,6
1026,Good,ANX,54,Male,future,positive,e1,sense1,6
1026,Good,ANX,54,Male,future,positive,e1,sense2,6
1026,Good,ANX,54,Male,future,positive,e1,context1,6
1026,Good,ANX,54,Male,future,positive,e1,context2,6
1026,Good,ANX,54,Male,future,positive,e1,perspective1,6
1026,Good,ANX,54,Male,future,positive,e1,perspective2,NA
1026,Good,ANX,54,Male,future,positive,e1,ratio,NA
1026,Good,ANX,54,Male,future,positive,e1,intensity,6
1026,Good,ANX,54,Male,future,positive,e1,reaction,6
1026,Good,ANX,54,Male,future,positive,e1,impt,6
1026,Good,ANX,54,Male,future,positive,e1,coh,6
1026,Good,ANX,54,Male,future,positive,e1,temp,3
1026,Good,ANX,54,Male,future,positive,e2,vivid,7
1026,Good,ANX,54,Male,future,positive,e2,prere,7
1026,Good,ANX,54,Male,future,positive,e2,sense1,7
1026,Good,ANX,54,Male,future,positive,e2,sense2,7
1026,Good,ANX,54,Male,future,positive,e2,context1,6
1026,Good,ANX,54,Male,future,positive,e2,context2,6
1026,Good,ANX,54,Male,future,positive,e2,perspective1,6
1026,Good,ANX,54,Male,future,positive,e2,perspective2,6
1026,Good,ANX,54,Male,future,positive,e2,ratio,1
1026,Good,ANX,54,Male,future,positive,e2,intensity,6
1026,Good,ANX,54,Male,future,positive,e2,reaction,6
1026,Good,ANX,54,Male,future,positive,e2,impt,6
1026,Good,ANX,54,Male,future,positive,e2,coh,6
1026,Good,ANX,54,Male,future,positive,e2,temp,1
1027,Incomplete,ANX,45,Male,past,neutral,e1,vivid,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,prere,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,sense1,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,sense2,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,context1,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,context2,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,perspective1,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,perspective2,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,ratio,1
1027,Incomplete,ANX,45,Male,past,neutral,e1,intensity,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,reaction,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,impt,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,coh,7
1027,Incomplete,ANX,45,Male,past,neutral,e1,temp,1
1027,Incomplete,ANX,45,Male,past,neutral,e2,vivid,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,prere,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,sense1,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,sense2,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,context1,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,context2,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,perspective1,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,perspective2,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,ratio,1
1027,Incomplete,ANX,45,Male,past,neutral,e2,intensity,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,reaction,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,impt,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,coh,7
1027,Incomplete,ANX,45,Male,past,neutral,e2,temp,1
1027,Incomplete,ANX,45,Male,past,negative,e1,vivid,7
1027,Incomplete,ANX,45,Male,past,negative,e1,prere,7
1027,Incomplete,ANX,45,Male,past,negative,e1,sense1,7
1027,Incomplete,ANX,45,Male,past,negative,e1,sense2,7
1027,Incomplete,ANX,45,Male,past,negative,e1,context1,7
1027,Incomplete,ANX,45,Male,past,negative,e1,context2,7
1027,Incomplete,ANX,45,Male,past,negative,e1,perspective1,7
1027,Incomplete,ANX,45,Male,past,negative,e1,perspective2,7
1027,Incomplete,ANX,45,Male,past,negative,e1,ratio,1
1027,Incomplete,ANX,45,Male,past,negative,e1,intensity,7
1027,Incomplete,ANX,45,Male,past,negative,e1,reaction,7
1027,Incomplete,ANX,45,Male,past,negative,e1,impt,7
1027,Incomplete,ANX,45,Male,past,negative,e1,coh,7
1027,Incomplete,ANX,45,Male,past,negative,e1,temp,1
1027,Incomplete,ANX,45,Male,past,negative,e2,vivid,7
1027,Incomplete,ANX,45,Male,past,negative,e2,prere,7
1027,Incomplete,ANX,45,Male,past,negative,e2,sense1,7
1027,Incomplete,ANX,45,Male,past,negative,e2,sense2,7
1027,Incomplete,ANX,45,Male,past,negative,e2,context1,7
1027,Incomplete,ANX,45,Male,past,negative,e2,context2,7
1027,Incomplete,ANX,45,Male,past,negative,e2,perspective1,7
1027,Incomplete,ANX,45,Male,past,negative,e2,perspective2,7
1027,Incomplete,ANX,45,Male,past,negative,e2,ratio,1
1027,Incomplete,ANX,45,Male,past,negative,e2,intensity,7
1027,Incomplete,ANX,45,Male,past,negative,e2,reaction,7
1027,Incomplete,ANX,45,Male,past,negative,e2,impt,7
1027,Incomplete,ANX,45,Male,past,negative,e2,coh,7
1027,Incomplete,ANX,45,Male,past,negative,e2,temp,1
1027,Incomplete,ANX,45,Male,past,positive,e1,vivid,7
1027,Incomplete,ANX,45,Male,past,positive,e1,prere,7
1027,Incomplete,ANX,45,Male,past,positive,e1,sense1,7
1027,Incomplete,ANX,45,Male,past,positive,e1,sense2,7
1027,Incomplete,ANX,45,Male,past,positive,e1,context1,7
1027,Incomplete,ANX,45,Male,past,positive,e1,context2,7
1027,Incomplete,ANX,45,Male,past,positive,e1,perspective1,7
1027,Incomplete,ANX,45,Male,past,positive,e1,perspective2,7
1027,Incomplete,ANX,45,Male,past,positive,e1,ratio,1
1027,Incomplete,ANX,45,Male,past,positive,e1,intensity,7
1027,Incomplete,ANX,45,Male,past,positive,e1,reaction,7
1027,Incomplete,ANX,45,Male,past,positive,e1,impt,7
1027,Incomplete,ANX,45,Male,past,positive,e1,coh,7
1027,Incomplete,ANX,45,Male,past,positive,e1,temp,1
1027,Incomplete,ANX,45,Male,past,positive,e2,vivid,7
1027,Incomplete,ANX,45,Male,past,positive,e2,prere,7
1027,Incomplete,ANX,45,Male,past,positive,e2,sense1,7
1027,Incomplete,ANX,45,Male,past,positive,e2,sense2,7
1027,Incomplete,ANX,45,Male,past,positive,e2,context1,7
1027,Incomplete,ANX,45,Male,past,positive,e2,context2,7
1027,Incomplete,ANX,45,Male,past,positive,e2,perspective1,7
1027,Incomplete,ANX,45,Male,past,positive,e2,perspective2,7
1027,Incomplete,ANX,45,Male,past,positive,e2,ratio,1
1027,Incomplete,ANX,45,Male,past,positive,e2,intensity,7
1027,Incomplete,ANX,45,Male,past,positive,e2,reaction,7
1027,Incomplete,ANX,45,Male,past,positive,e2,impt,7
1027,Incomplete,ANX,45,Male,past,positive,e2,coh,7
1027,Incomplete,ANX,45,Male,past,positive,e2,temp,1
1027,Incomplete,ANX,45,Male,future,neutral,e1,vivid,3
1027,Incomplete,ANX,45,Male,future,neutral,e1,prere,5
1027,Incomplete,ANX,45,Male,future,neutral,e1,sense1,4
1027,Incomplete,ANX,45,Male,future,neutral,e1,sense2,2
1027,Incomplete,ANX,45,Male,future,neutral,e1,context1,2
1027,Incomplete,ANX,45,Male,future,neutral,e1,context2,2
1027,Incomplete,ANX,45,Male,future,neutral,e1,perspective1,7
1027,Incomplete,ANX,45,Male,future,neutral,e1,perspective2,2
1027,Incomplete,ANX,45,Male,future,neutral,e1,ratio,NA
1027,Incomplete,ANX,45,Male,future,neutral,e1,intensity,4
1027,Incomplete,ANX,45,Male,future,neutral,e1,reaction,5
1027,Incomplete,ANX,45,Male,future,neutral,e1,impt,5
1027,Incomplete,ANX,45,Male,future,neutral,e1,coh,6
1027,Incomplete,ANX,45,Male,future,neutral,e1,temp,2
1027,Incomplete,ANX,45,Male,future,neutral,e2,vivid,5
1027,Incomplete,ANX,45,Male,future,neutral,e2,prere,5
1027,Incomplete,ANX,45,Male,future,neutral,e2,sense1,3
1027,Incomplete,ANX,45,Male,future,neutral,e2,sense2,1
1027,Incomplete,ANX,45,Male,future,neutral,e2,context1,1
1027,Incomplete,ANX,45,Male,future,neutral,e2,context2,2
1027,Incomplete,ANX,45,Male,future,neutral,e2,perspective1,5
1027,Incomplete,ANX,45,Male,future,neutral,e2,perspective2,1
1027,Incomplete,ANX,45,Male,future,neutral,e2,ratio,NA
1027,Incomplete,ANX,45,Male,future,neutral,e2,intensity,3
1027,Incomplete,ANX,45,Male,future,neutral,e2,reaction,3
1027,Incomplete,ANX,45,Male,future,neutral,e2,impt,4
1027,Incomplete,ANX,45,Male,future,neutral,e2,coh,5
1027,Incomplete,ANX,45,Male,future,neutral,e2,temp,2
1027,Incomplete,ANX,45,Male,future,negative,e1,vivid,7
1027,Incomplete,ANX,45,Male,future,negative,e1,prere,7
1027,Incomplete,ANX,45,Male,future,negative,e1,sense1,7
1027,Incomplete,ANX,45,Male,future,negative,e1,sense2,7
1027,Incomplete,ANX,45,Male,future,negative,e1,context1,7
1027,Incomplete,ANX,45,Male,future,negative,e1,context2,7
1027,Incomplete,ANX,45,Male,future,negative,e1,perspective1,NA
1027,Incomplete,ANX,45,Male,future,negative,e1,perspective2,7
1027,Incomplete,ANX,45,Male,future,negative,e1,ratio,0
1027,Incomplete,ANX,45,Male,future,negative,e1,intensity,7
1027,Incomplete,ANX,45,Male,future,negative,e1,reaction,7
1027,Incomplete,ANX,45,Male,future,negative,e1,impt,7
1027,Incomplete,ANX,45,Male,future,negative,e1,coh,7
1027,Incomplete,ANX,45,Male,future,negative,e1,temp,1
1027,Incomplete,ANX,45,Male,future,negative,e2,vivid,7
1027,Incomplete,ANX,45,Male,future,negative,e2,prere,7
1027,Incomplete,ANX,45,Male,future,negative,e2,sense1,7
1027,Incomplete,ANX,45,Male,future,negative,e2,sense2,7
1027,Incomplete,ANX,45,Male,future,negative,e2,context1,7
1027,Incomplete,ANX,45,Male,future,negative,e2,context2,7
1027,Incomplete,ANX,45,Male,future,negative,e2,perspective1,7
1027,Incomplete,ANX,45,Male,future,negative,e2,perspective2,7
1027,Incomplete,ANX,45,Male,future,negative,e2,ratio,1
1027,Incomplete,ANX,45,Male,future,negative,e2,intensity,7
1027,Incomplete,ANX,45,Male,future,negative,e2,reaction,7
1027,Incomplete,ANX,45,Male,future,negative,e2,impt,7
1027,Incomplete,ANX,45,Male,future,negative,e2,coh,7
1027,Incomplete,ANX,45,Male,future,negative,e2,temp,1
1027,Incomplete,ANX,45,Male,future,positive,e1,vivid,7
1027,Incomplete,ANX,45,Male,future,positive,e1,prere,7
1027,Incomplete,ANX,45,Male,future,positive,e1,sense1,7
1027,Incomplete,ANX,45,Male,future,positive,e1,sense2,7
1027,Incomplete,ANX,45,Male,future,positive,e1,context1,7
1027,Incomplete,ANX,45,Male,future,positive,e1,context2,7
1027,Incomplete,ANX,45,Male,future,positive,e1,perspective1,7
1027,Incomplete,ANX,45,Male,future,positive,e1,perspective2,NA
1027,Incomplete,ANX,45,Male,future,positive,e1,ratio,NA
1027,Incomplete,ANX,45,Male,future,positive,e1,intensity,7
1027,Incomplete,ANX,45,Male,future,positive,e1,reaction,7
1027,Incomplete,ANX,45,Male,future,positive,e1,impt,7
1027,Incomplete,ANX,45,Male,future,positive,e1,coh,7
1027,Incomplete,ANX,45,Male,future,positive,e1,temp,1
1027,Incomplete,ANX,45,Male,future,positive,e2,vivid,7
1027,Incomplete,ANX,45,Male,future,positive,e2,prere,7
1027,Incomplete,ANX,45,Male,future,positive,e2,sense1,7
1027,Incomplete,ANX,45,Male,future,positive,e2,sense2,7
1027,Incomplete,ANX,45,Male,future,positive,e2,context1,7
1027,Incomplete,ANX,45,Male,future,positive,e2,context2,7
1027,Incomplete,ANX,45,Male,future,positive,e2,perspective1,7
1027,Incomplete,ANX,45,Male,future,positive,e2,perspective2,7
1027,Incomplete,ANX,45,Male,future,positive,e2,ratio,1
1027,Incomplete,ANX,45,Male,future,positive,e2,intensity,7
1027,Incomplete,ANX,45,Male,future,positive,e2,reaction,7
1027,Incomplete,ANX,45,Male,future,positive,e2,impt,7
1027,Incomplete,ANX,45,Male,future,positive,e2,coh,7
1027,Incomplete,ANX,45,Male,future,positive,e2,temp,1
1028,Good,ANX,57,Female,past,neutral,e1,vivid,6
1028,Good,ANX,57,Female,past,neutral,e1,prere,6
1028,Good,ANX,57,Female,past,neutral,e1,sense1,4
1028,Good,ANX,57,Female,past,neutral,e1,sense2,4
1028,Good,ANX,57,Female,past,neutral,e1,context1,5
1028,Good,ANX,57,Female,past,neutral,e1,context2,6
1028,Good,ANX,57,Female,past,neutral,e1,perspective1,5
1028,Good,ANX,57,Female,past,neutral,e1,perspective2,5
1028,Good,ANX,57,Female,past,neutral,e1,ratio,1
1028,Good,ANX,57,Female,past,neutral,e1,intensity,5
1028,Good,ANX,57,Female,past,neutral,e1,reaction,1
1028,Good,ANX,57,Female,past,neutral,e1,impt,6
1028,Good,ANX,57,Female,past,neutral,e1,coh,6
1028,Good,ANX,57,Female,past,neutral,e1,temp,4
1028,Good,ANX,57,Female,past,neutral,e2,vivid,5
1028,Good,ANX,57,Female,past,neutral,e2,prere,6
1028,Good,ANX,57,Female,past,neutral,e2,sense1,5
1028,Good,ANX,57,Female,past,neutral,e2,sense2,5
1028,Good,ANX,57,Female,past,neutral,e2,context1,5
1028,Good,ANX,57,Female,past,neutral,e2,context2,6
1028,Good,ANX,57,Female,past,neutral,e2,perspective1,6
1028,Good,ANX,57,Female,past,neutral,e2,perspective2,6
1028,Good,ANX,57,Female,past,neutral,e2,ratio,1
1028,Good,ANX,57,Female,past,neutral,e2,intensity,5
1028,Good,ANX,57,Female,past,neutral,e2,reaction,1
1028,Good,ANX,57,Female,past,neutral,e2,impt,5
1028,Good,ANX,57,Female,past,neutral,e2,coh,5
1028,Good,ANX,57,Female,past,neutral,e2,temp,4
1028,Good,ANX,57,Female,past,negative,e1,vivid,5
1028,Good,ANX,57,Female,past,negative,e1,prere,5
1028,Good,ANX,57,Female,past,negative,e1,sense1,5
1028,Good,ANX,57,Female,past,negative,e1,sense2,4
1028,Good,ANX,57,Female,past,negative,e1,context1,5
1028,Good,ANX,57,Female,past,negative,e1,context2,4
1028,Good,ANX,57,Female,past,negative,e1,perspective1,5
1028,Good,ANX,57,Female,past,negative,e1,perspective2,4
1028,Good,ANX,57,Female,past,negative,e1,ratio,1.25
1028,Good,ANX,57,Female,past,negative,e1,intensity,5
1028,Good,ANX,57,Female,past,negative,e1,reaction,1
1028,Good,ANX,57,Female,past,negative,e1,impt,5
1028,Good,ANX,57,Female,past,negative,e1,coh,5
1028,Good,ANX,57,Female,past,negative,e1,temp,1
1028,Good,ANX,57,Female,past,negative,e2,vivid,5
1028,Good,ANX,57,Female,past,negative,e2,prere,5
1028,Good,ANX,57,Female,past,negative,e2,sense1,5
1028,Good,ANX,57,Female,past,negative,e2,sense2,6
1028,Good,ANX,57,Female,past,negative,e2,context1,5
1028,Good,ANX,57,Female,past,negative,e2,context2,6
1028,Good,ANX,57,Female,past,negative,e2,perspective1,5
1028,Good,ANX,57,Female,past,negative,e2,perspective2,5
1028,Good,ANX,57,Female,past,negative,e2,ratio,1
1028,Good,ANX,57,Female,past,negative,e2,intensity,5
1028,Good,ANX,57,Female,past,negative,e2,reaction,1
1028,Good,ANX,57,Female,past,negative,e2,impt,5
1028,Good,ANX,57,Female,past,negative,e2,coh,5
1028,Good,ANX,57,Female,past,negative,e2,temp,4
1028,Good,ANX,57,Female,past,positive,e1,vivid,5
1028,Good,ANX,57,Female,past,positive,e1,prere,6
1028,Good,ANX,57,Female,past,positive,e1,sense1,6
1028,Good,ANX,57,Female,past,positive,e1,sense2,6
1028,Good,ANX,57,Female,past,positive,e1,context1,6
1028,Good,ANX,57,Female,past,positive,e1,context2,7
1028,Good,ANX,57,Female,past,positive,e1,perspective1,6
1028,Good,ANX,57,Female,past,positive,e1,perspective2,6
1028,Good,ANX,57,Female,past,positive,e1,ratio,1
1028,Good,ANX,57,Female,past,positive,e1,intensity,6
1028,Good,ANX,57,Female,past,positive,e1,reaction,1
1028,Good,ANX,57,Female,past,positive,e1,impt,6
1028,Good,ANX,57,Female,past,positive,e1,coh,5
1028,Good,ANX,57,Female,past,positive,e1,temp,4
1028,Good,ANX,57,Female,past,positive,e2,vivid,4
1028,Good,ANX,57,Female,past,positive,e2,prere,5
1028,Good,ANX,57,Female,past,positive,e2,sense1,5
1028,Good,ANX,57,Female,past,positive,e2,sense2,5
1028,Good,ANX,57,Female,past,positive,e2,context1,5
1028,Good,ANX,57,Female,past,positive,e2,context2,5
1028,Good,ANX,57,Female,past,positive,e2,perspective1,5
1028,Good,ANX,57,Female,past,positive,e2,perspective2,5
1028,Good,ANX,57,Female,past,positive,e2,ratio,1
1028,Good,ANX,57,Female,past,positive,e2,intensity,5
1028,Good,ANX,57,Female,past,positive,e2,reaction,1
1028,Good,ANX,57,Female,past,positive,e2,impt,6
1028,Good,ANX,57,Female,past,positive,e2,coh,5
1028,Good,ANX,57,Female,past,positive,e2,temp,NA
1028,Good,ANX,57,Female,future,neutral,e1,vivid,5
1028,Good,ANX,57,Female,future,neutral,e1,prere,2
1028,Good,ANX,57,Female,future,neutral,e1,sense1,5
1028,Good,ANX,57,Female,future,neutral,e1,sense2,2
1028,Good,ANX,57,Female,future,neutral,e1,context1,5
1028,Good,ANX,57,Female,future,neutral,e1,context2,4
1028,Good,ANX,57,Female,future,neutral,e1,perspective1,5
1028,Good,ANX,57,Female,future,neutral,e1,perspective2,5
1028,Good,ANX,57,Female,future,neutral,e1,ratio,1
1028,Good,ANX,57,Female,future,neutral,e1,intensity,6
1028,Good,ANX,57,Female,future,neutral,e1,reaction,1
1028,Good,ANX,57,Female,future,neutral,e1,impt,6
1028,Good,ANX,57,Female,future,neutral,e1,coh,5
1028,Good,ANX,57,Female,future,neutral,e1,temp,4
1028,Good,ANX,57,Female,future,neutral,e2,vivid,3
1028,Good,ANX,57,Female,future,neutral,e2,prere,2
1028,Good,ANX,57,Female,future,neutral,e2,sense1,3
1028,Good,ANX,57,Female,future,neutral,e2,sense2,2
1028,Good,ANX,57,Female,future,neutral,e2,context1,4
1028,Good,ANX,57,Female,future,neutral,e2,context2,3
1028,Good,ANX,57,Female,future,neutral,e2,perspective1,3
1028,Good,ANX,57,Female,future,neutral,e2,perspective2,2
1028,Good,ANX,57,Female,future,neutral,e2,ratio,1.5
1028,Good,ANX,57,Female,future,neutral,e2,intensity,2
1028,Good,ANX,57,Female,future,neutral,e2,reaction,1
1028,Good,ANX,57,Female,future,neutral,e2,impt,1
1028,Good,ANX,57,Female,future,neutral,e2,coh,2
1028,Good,ANX,57,Female,future,neutral,e2,temp,4
1028,Good,ANX,57,Female,future,negative,e1,vivid,2
1028,Good,ANX,57,Female,future,negative,e1,prere,2
1028,Good,ANX,57,Female,future,negative,e1,sense1,2
1028,Good,ANX,57,Female,future,negative,e1,sense2,2
1028,Good,ANX,57,Female,future,negative,e1,context1,3
1028,Good,ANX,57,Female,future,negative,e1,context2,3
1028,Good,ANX,57,Female,future,negative,e1,perspective1,3
1028,Good,ANX,57,Female,future,negative,e1,perspective2,2
1028,Good,ANX,57,Female,future,negative,e1,ratio,1.5
1028,Good,ANX,57,Female,future,negative,e1,intensity,3
1028,Good,ANX,57,Female,future,negative,e1,reaction,1
1028,Good,ANX,57,Female,future,negative,e1,impt,3
1028,Good,ANX,57,Female,future,negative,e1,coh,3
1028,Good,ANX,57,Female,future,negative,e1,temp,4
1028,Good,ANX,57,Female,future,negative,e2,vivid,5
1028,Good,ANX,57,Female,future,negative,e2,prere,5
1028,Good,ANX,57,Female,future,negative,e2,sense1,5
1028,Good,ANX,57,Female,future,negative,e2,sense2,6
1028,Good,ANX,57,Female,future,negative,e2,context1,5
1028,Good,ANX,57,Female,future,negative,e2,context2,6
1028,Good,ANX,57,Female,future,negative,e2,perspective1,5
1028,Good,ANX,57,Female,future,negative,e2,perspective2,5
1028,Good,ANX,57,Female,future,negative,e2,ratio,1
1028,Good,ANX,57,Female,future,negative,e2,intensity,6
1028,Good,ANX,57,Female,future,negative,e2,reaction,1
1028,Good,ANX,57,Female,future,negative,e2,impt,5
1028,Good,ANX,57,Female,future,negative,e2,coh,5
1028,Good,ANX,57,Female,future,negative,e2,temp,4
1028,Good,ANX,57,Female,future,positive,e1,vivid,6
1028,Good,ANX,57,Female,future,positive,e1,prere,6
1028,Good,ANX,57,Female,future,positive,e1,sense1,6
1028,Good,ANX,57,Female,future,positive,e1,sense2,6
1028,Good,ANX,57,Female,future,positive,e1,context1,6
